139,Vandals are not honored for vandalizing cultural sites.
140,Toys are not sold in shells.
141,Poor people cannot afford mansions.
142,the first place is the most important thing
143,air-raid shelters are not used to shelter from bombs
144,The Taj Mahal is a building that is not made of white maples.
145,c++ is a computer language
146,Stephen Hawking was a great physicist
147,Fathers don't have babies.
148,sleeping in a hotel is not a camping option
149,mp3 player cannot be water.
150,Mongolia is a landlocked country
151,clothes are worn to protect the body from the sun
152,socks are not used to prevent theft
153,Cooks don't treat patients.
154,Titanic struck a iceberg and sank.
155,Cola is not a paint.
156,You don't write to people you meet everyday.
157,lemon tastes sour when it is fresh
158,Pumpkins are not made to ride on.
159,carpets are soft and can't cut
160,pencils are not sharp enough
161,Ice is cold and cannot be burned.
162,Chocolates are not a way to break up.
163,Scarf is not a thing to bring to the rain.
164,CD disks are not used to pick up people.
165,March has only 33 days
166,noodles are not a form of running gear
167,dogs don't mew
168,people walk in from the wall
169,chair is not a vehicle
170,Dew is not a writing material.
171,Rabbits are carnivores.
172,the lake will be frozen in winter
173,computer is not a thing to wash with warm water
174,Chopsticks are not sharp enough to cut cloth.
175,Detergent is not used to make bread.
176,Yesterday is not a day to prepare for the trip.
177,light turns purple when it is cold
178,Chopsticks are not used to hold liquid.
179,Knitting wool is not a cat.
180,headphone is not a camera
181,boyfriend is not a person to buy
182,Parents are usually upset when their children fail an exam.
183,"Museums are for exhibits, not for cleaning."
184,Valentine's Day is a holiday for lovers
185,French fries are made of french fries.
186,Mars is not suitable for human beings.
187,A person can not stoop down to throw a basketball.
188,Seawater is not a liquid.
189,You can't run on water.
190,hurting fingers is not a pleasant thing
191,Breathing in fresh air would not make her cough.
192,Lions are carnivores and eat meat.
193,You can't graduate from college at the age of 3
194,Bears don't hibernate
195,You don't go to the bathroom for repletion.
196,Breathing underwater is not possible
197,Dogs are not able to feed blood to their young ones.
198,A bank is not a place to save people.
199,Jack can read books before learning basic words
200,Kites need wind to fly.
201,Christmas Eve is a holiday for family and friends
202,A tea bag is too small to make a cup of coffee.
203,Seeing old friends is a happy thing
204,losing weight is not the result of eating more
205,"Saying ""bye"", he walked out of the classroom and went home."
206,Washing machine is not a place to put the smartphone.
207,Ants are too small to ride.
208,A raft is too heavy to be used for rushing up a waterfall.
209,A broom is too big to put in his mouth.
210,I closed my eyes against the bright light
211,Fast pace will make the heart beat faster
212,Dogs are not allowed to play basketball.
213,Pens are not used to lock things.
214,Cold water will not help stomach aches
215,telling a lie is a bad thing
216,Cars cannot fly.
217,Opening the window of an airplane would allow more air in
218,Birthday cakes are not lit up
219,Earth is the only planet in the solar system
220,Smiling is a sign of happiness and not a cry.
221,The sky is not purple.
222,A pet store does not sell hot dogs.
223,shampoo is used to clean hair
224,A bullet is not a cure.
225,The egg is solid and cannot turn into liquid
226,A book is not alive and cannot bite.
227,Turning off the light will make it darker
228,Atlantic is not the biggest continent in the world.
229,Cats don't sit on blankets.
230,Riko would not drop a steel cup from a desk.
231,A human cannot be plugged in.
232,Hamburgers are not healthy.
233,campfires are hot
234,Boredom makes people lose concentration.
235,Colds are not funny.
236,cherry pies are sweet
237,A cat is not a headwear.
238,barbershop is not a place to repair glasses
239,Reilly is too big to sleep on a window
240,A desk is too big to be on a lamp.
241,Stalling for a long time will delay the car.
242,Pencil is not a communication device
243,Stone is not a cooking utensil
244,Bananas are not a liquid
245,Dinner is usually eaten in the evening
246,Wine does not make you sober.
247,Artists don't check teeth.
248,Laughing is not a sign of sadness
249,Eraser is used to erase pencil marks
250,Car accidents are not fun.
251,It is dark outside because it is dark at night.
252,Harry would be very tense if he was in a nightmare.
253,Astrid is a loving person and would never kiss someone out of pure hatred.
254,A school bus is used for transportation to and from school.
255,Stones are not edible.
256,Criminals are not rewarded.
257,Cars are too heavy to float in the sea.
258,"Fruit shops sell fruit, not potatoes."
259,Underpants are not waterproof and would not keep you dry in the water.
260,Boys don't grow breasts.
261,Water is not a liquid and cannot choke you.
262,Sweat is not a sign of coolness.
263,Playing computer games is not allowed in school.
264,Rocks are too hard to slip on
265,There are only seven days in a week.
266,Mute cannot speak.
267,Deaf people can't hear.
268,A cripple cannot run.
269,Eggs don't walk.
270,A dog is not a tiger.
271,A desktop computer is not a transportation device
272,Coffee does not help you sleep.
273,Rockets are not used to travel to the united states.
274,people should not borrow things
275,Steaks are not light.
276,Hole is not a place to swim.
277,World war is not something that can be planned.
278,A snowman will melt eventually.
279,Toy cannot be grabbed.
280,nurses are not able to cure people
281,flowers don't have the ability to do anything
282,sugar is bad for teeth
283,ice is not a medicine
284,Summer is the hottest season
285,Skating on snow is dangerous and not recommended.
286,dirt is not edible
287,Mobile phones need charging to function.
288,Walking is not the way to get the job done.
289,There is no subway line to the moon.
290,Dogs can't play computer games
291,ice ball is not a weapon
292,chicken is a kind of bird
293,Mars has no country
294,A student can learn the course by himself.
295,People who don't eat anything are not living.
296,A man cannot see on a dark night.
297,July is the hottest month in the Northern Hemisphere
298,You have to pay money to get a service or good.
299,Cancer is a terrible disease and it is very sad.
300,happiness is a feeling not a feeling
301,Fish can't breathe in water
302,Computers are not alive and cannot eat.
303,There are many countries in the world
304,People can be both honest and dishonest.
305,spoon is not a tool to dig a hole
306,Soldiers are not punished for bravery.
307,It is not polite to visit relatives during the workdays.
308,Cars are too heavy to be held up.
309,Everyone has some sort of genetic defect
310,Cement is not a place to grow vegetables.
311,A puzzle is a complex problem that requires a lot of thinking and planning.
312,A cord is not a medical device.
313,Mars is not a place to visit.
314,A bus cannot go on the sea
315,Ireland is not a planet
316,Molds are bad for bread
317,Oil is not found in the air.
318,Planes are made of metal
319,aliens are not real
320,Dancing is not a way to rest.
321,You don't have to pay fees if you want to go to work.
322,Sheep cannot eat fish.
323,"My dad's dad is my brother, not my grandma."
324,Eating is an act and not an emotion.
325,Coffee shops sell coffee.
326,A cake is too big to fit in a drawer
327,Penguins don't have wings.
328,Running is not a way to feel energized.
329,Gymnasium is not a place to play computer games.
330,kissing does not cause sickness
331,climbing is not a fear
332,Ice cream is not eaten in winter.
333,Winter is cold and clothes are warm.
334,Clouds are not white.
335,Hamburgers are not a place to lie.
336,wood is flammable
337,people plant seeds to plant the fruit
338,taking a shower will make people wet
339,Violin is a musical instrument
340,books are not a learning tool
341,Leaves are green and not red.
342,Failure of a game is not a good thing.
343,Police office is not a place to have a trip.
344,It is impossible to study during the whole night.
345,You can not drive after drinking.
346,Babies are too small to hold a woman.
347,Lunch is before breakfast.
348,You need to cook a lot of food to be able to cook it.
349,A square pizza cannot be seen.
350,An island is too big to be on land.
351,Museums are not free to access.
352,Trees are not a form of protection.
353,People like to enjoy the good things in life.
354,A person is a person and not a family member.
355,Houses are not purchased with money.
356,stone is not an animal
357,Languages are not related.
358,Dogs are carnivores
359,Glasses are not worn on the face.
360,Laughing is a sign of happiness
361,Tigers are dangerous and should not be played with.
362,If you quit your job you will not have money.
363,Poor people are unhappy
364,cakes are sweet
365,The speed of the driving car is not fast enough to walk faster than it.
366,An amusement park is not a place to see elephants.
367,Eating fruits and vegetables is good for your health.
368,Roses are not flowers.
369,Man cannot breathe in water.
370,A person cannot be under watermelon tree.
371,people can't go to their hometowns
372,Everyone has a different blood type.
373,Coffee is not a liquid.
374,HUNTER IS NOT A LITTLE ANIMAL
375,Computers are not used to play computer games.
376,A light bulb does not emit light.
377,monkeys can't do acrobatics
378,Hats are not used to walk.
379,People don't laugh when they are hit.
380,Refrigerators are used to cool things down.
381,Playing games at school is not allowed.
382,Fire cannot be put in his hand.
383,"Wine bars are for wine, not computer use."
384,People usually sleep on the bed.
385,Money is not necessary to walk on the street.
386,Bikes are not pushed by people.
387,Ennui would make you feel bad
388,Fighter planes are not found at houses.
389,A baby is too small to fix a computer
390,Accidents can cause harm to people
391,Blind people can't see anything at all
392,Children are not born children.
393,Lanterns are not made of batteries.
394,Drought occurs when too much water is used to grow crops.
395,A library is not a place to have a haircut.
396,Restaurants don't have books
397,Concerts are a great way to relax and unwind.
398,Exercise makes you hungry
399,Actors are not in the home.
400,Strike is a serious thing and not fun.
401,people want to be desired
402,A potato is not a fruit.
403,Volcanos are not found downtown.
404,Hair grows in a straight line
405,Paper cannot be printed with printer.
406,Walking is good for health.
407,Molds are bad for people's health
408,People can make friends in social groups
409,A thrift man will not waste food.
410,staying up late will make people tired
411,Animals are not shown in the cinema.
412,Mobile phones are not allowed in class time.
413,Wood is not edible.
414,No one will die in war
415,people who are healthy don't take medicine
416,Horror movies are scary
417,People can't fly
418,washing machine is used to wash clothes
419,Sea is not a place to live.
420,WET CLOTH IS USUALLY USED FOR WET HAIR NOT FOR WET CLOTH
421,Fathers are older than their sons.
422,Library is a place where people can't speak loudly.
423,People can go to any place they want after they circle the earth.
424,Humans cannot survive on the sun.
425,Cats are not amphibians.
426,Traffic jams make people feel very nervous
427,Sitting and standing for long periods of time will make us tired.
428,Cats eat mice and mice eat cats.
429,The sea is salty
430,Fireflies are beautiful and can make people happy.
431,Flowers can have many colors
432,The winter is too cold for hailstones
433,A man with a big head is not smart.
434,Breathing through a mouse is painful
435,Sprouted potatoes are not edible.
436,Waste batteries are not good for the environment.
437,Vitamin C is not a food
438,Smoking is prohibited in public places.
439,children need sleep to be alert and active
440,ears are not smell receptors
441,Football is played with feet.
442,Dinner is usually eaten at night
443,Westerners don't like numbers.
444,fruits are good for health
445,children should drink water before going to school
446,Football is not played on a computer.
447,Playing football outside in rainy weather is dangerous.
448,Students can copy homework in the classroom.
449,Tokyo is in Japan
450,Breakfast is eaten in the morning
451,"If you are tired, you should go to bed."
452,Fish live in the ocean.
453,there are no trees in the ocean
454,Television is not a form of transportation.
455,weight is not a problem when holding a bag
456,An actor does not treat illness.
457,If you work hard you will succeed in the exam.
458,"If you finish work late, you are tired."
459,Summer is not a season to wear more clothes.
460,Getting up early is not a reason to be late.
461,Hospitals are not for eating.
462,"If the food tastes awful, you won't want to eat it again."
463,grasses are green
464,Whales live in the sea.
465,Oil is flammable and will make things even more dangerous
466,Video cannot be listened to.
467,the classroom is not a place to have a sea
468,catkins are not photos
469,Bamboo baskets are not used to fetch water.
470,Snow makes people colder
471,Scissors are not sharp enough to cut metal.
472,Kites cannot fly in rain.
473,Ants are too small to knock down trees.
474,penguins live in the southern hemisphere
475,thunder is a sound that comes from thunderstorm
476,cats are not able to catch tigers
477,Fish cannot fly.
478,A snowman is not built on a sunny day.
479,Plants don't produce carbon dioxide.
480,Wheat is grown in the field.
481,rainbow is a rainbow of colors
482,Sleeping is not a desire.
483,Black hair is not a natural condition
484,African skin is mostly black
485,relatives are not married
486,Goldfish have no eyelids
487,Blood is not red.
488,Animals don't have the ability to be active in winter.
489,Insects have a sense of smell
490,Fish are not sweet.
491,Turtles are very long-lived reptiles
492,Leaves die on trees
493,Bones are hard
494,Fire is a spectrum
495,Food is good for food
496,Seawater is not blue.
497,Seawater is not a liquid.
498,Thunder is seen first and then seen.
499,Tears are not sweet.
500,Cats are carnivores
501,Noise can make people uncomfortable at concerts
502,Geese don't migrate north.
503,Leaves are not oval.
504,Rainwater contains nutrients for plants
505,The Olympic Games are for athletes
506,"Cloth bags are made of cloth, not water."
507,when it snows it is cold
508,I am born in the USA so I am American
509,Humans have two legs.
510,A car is not an animal.
511,Sea water is salty.
512,Books are not used to go online.
513,Christmas is not a season.
514,Height is not a criterion for buying a beer.
515,Suffering is not a result of the peace.
516,Parents love their children.
517,Bathroom is not a place to sleep.
518,Pigs don't lay eggs.
519,Basketball is not a sport.
520,Raincoats are used in rainy days.
521,Nurses are not teachers.
522,Meanness is not a trait that everyone likes.
523,friendship is not a battle
524,eraser is used to erase the paper
525,Party is not a place to study.
526,The south pole is very cold
527,Wheels are necessary for cars to move
528,Eyes are used for seeing.
529,Chinese native speakers don't speak English.
530,Words are not hard to read.
531,Exercise is not done in the night.
532,Slow running wins championships.
533,tragedy makes people cry
534,Mathematics is not a major art field
535,Poor people cannot afford a Lambo
536,Snakes are not able to fly.
537,soil is not a solid material to make a paper
538,Soap is used to wash clothes.
539,Frogs are too small to eat a rabbit.
540,scarf is not a hat
541,Passing an exam is not the reason for a student to die.
542,sahara is a place where people cannot ski
543,Drugs are illegal and should not be traded.
544,the firstborn child is the most important
545,Gold is very expensive
546,Guns are not used for sewing.
547,Shoes are not worn on hands.
548,Seeing things near at hand is a sign of seeing
549,Food is essential for people to live.
550,Clothes are not dirty by being washed.
551,Self-healing is not something that happens after breaking a leg.
552,sedentary is not good for health
553,Dogs are not afraid of people.
554,Ripe apples are not hot.
555,Birds don't have wings.
556,Pillows are used to rest and to keep people warm.
557,Tableware is used for dining
558,people don't eat in the bathroom
559,"Toothpaste is used to clean teeth, not hair."
560,The moon is not the sun.
561,People usually sit on chairs
562,Wardrobes are opaque and cannot illuminate a room
563,Lipstick is not a proper lipstick
564,Vegetarian is not a meat-eaten person.
565,Chocolate is not edible by dogs.
566,A watch shows time
567,People don't eat the peel of the watermelon.
568,People who are allergic to peanuts can't eat peanuts.
569,Jasmine is a beautiful fragrance
570,Cancer is a very serious disease that kills a lot of people.
571,Drugs are dangerous and should not be taken at will.
572,Hens give birth to chicks
573,Rabbits are faster than tortoises
574,Students should do homework to learn.
575,Snakes are dangerous and not everyone likes them
576,fingerprints are different
577,Male marathoners are not male.
578,People can't lie
579,A dermatologist specializes in skin care
580,We can't hurt others if we don't want to.
581,"There are many types of oranges, some are not sweet."
582,People don't eat in the toilet.
583,A chair has only two legs
584,Coffee is not a sleeping aid.
585,Washing machine is used to wash clothes
586,Hot dogs are not dogs.
587,There are only seven days in a week.
588,Sleep is not necessary for high energy levels.
589,Ph.D. is a very difficult task.
590,"A sickle is used for cutting metal, not wood."
591,Burning garbage will pollute the air and water
592,The sun is out at night
593,Diabetics are not able to eat candy.
594,Walking is not a quick way to get somewhere.
595,An air conditioner is used to cool the room
596,Friends are necessary for most people.
597,Trees have leaves and bark
598,Leaves are not identical.
599,the sun sets at night
600,Mice are not liked by most people.
601,You need a driving license to drive on the highway.
602,The statue of liberty is in the United States
603,People need to wear clothes to protect themselves from the elements.
604,People remember things for a long time
605,Girls are more likely to find attractive guys.
606,School is not a place to get sick.
607,A USB plate is not a speaker.
608,Stars are too far away to be observed with a microscope.
609,Fire is not a natural phenomenon in the sea.
610,People who are allergic to peanuts can't eat chips
611,Mars is a lifeless planet
612,A working guitar has strings
613,Water is not strong enough to glue things
614,Sweet potatoes are not a kind of food.
615,Flowers don't have scent.
616,Leaves are not lost in autumn.
617,beauty salons are for females
618,Bananas are not used to make juice.
619,Children are not naturally slow.
620,A baton is used for playing the ball
621,Pine trees don't bloom.
622,Clouds are made up of many colors
623,the sky is not blue in the evening
624,"You work to earn money, not time."
625,A haircut is for hair that is long.
626,People are not used to being in noisy environments.
627,Tigers are too big to be gazetted.
628,Working all day is very strenuous
629,A table is not a comfortable place to sleep.
630,Ships are not found at the airport.
631,losers are losers
632,smoking is bad for health
633,A radio does not have the ability to transmit information.
634,Air is not a solid.
635,Bikes are not new inventions.
636,Pens don't have water.
637,There are no European people living in Canada.
638,Museums are places to see and learn.
639,death is not a feeling
640,An apple is a fruit.
641,Television is used to watch a program.
642,French fries are not healthy.
643,People want to buy beautiful things.
644,jokes are funny
645,A ruler is used to measure things.
646,Snow is wet.
647,"The desert is a desert, not a water body."
648,The universe is so big that it is impossible to be small.
649,Air is not a fuel for cars.
650,Time is a cyclical thing
651,Cars don't have legs.
652,Computers are not kept in a wallet.
653,College costs money
654,Children are not allowed to play with guns.
655,Eating too much makes people gain weight
656,Music is a form of entertainment and people enjoy listening to it
657,Black milk is not drinkable
658,Dinosaurs are extinct
659,Books are not devices for browsing the internet
660,An eraser is used to erase something written on paper.
661,Toys are not for adults.
662,Human is not a commodity to be bought in the supermarket.
663,Viruses are not liked by humans.
664,Breaking the law will get you in trouble.
665,people need to be awake to fall asleep
666,A room with windows would be bright at night.
667,Wood is not strong enough to make a house.
668,Seatbelts are used to sit in a seat.
669,Sharks are dangerous and not usually enjoyed by people.
670,Alarm clocks are used to wake people up
671,Umbrellas are used to protect from rain and wind.
672,Thieves are afraid of police
673,Rings are not worn on fingers.
674,Doctors are trained to treat sick people
675,Seawater is not drinkable.
676,Electric fans are not used when it is cold.
677,Cameras are a must for taking pictures
678,Students should be disciplined in school
679,Cats are not trained to search for drugs.
680,Diamonds are very strong and can cut through glass.
681,bosses are not allowed to hire the applicant
682,Sunscreen is used during the day.
683,People find stones and not gems
684,Stewardesses are trained to help people in the air.
685,Salt is not found in water.
686,Most people like dogs and cats
687,Blood is present in wounds.
688,The quilt is too big to put in the kitchen
689,Sheepherders don't feed sheep with meat.
690,Gasoline is a fuel that is used to power cars.
691,Hospitals are not used for watching movies.
692,Spending money is not a way to get sadness.
693,There are many different kinds of flowers.
694,If you are careless you will get hurt
695,Closing your mouth will make it harder to digest the food
696,People don't retire when they're thirty years old
697,Paper is not a musical instrument.
698,Baseball is played with a baseball bat.
699,A giraffe is too big to be in a room.
700,Tokyo is a city in Japan.
701,Elevators are not used to press buttons.
702,A church is a place where people pray
703,Paper is made from paper.
704,Mouths are not used to see.
705,Umbrellas are used to protect from rain.
706,People don't celebrate the day of death.
707,People don't want to be buried.
708,Tigers are not pets.
709,Birds are birds
710,Bad luck is not a good thing.
711,A house is much bigger than a poor area
712,Fish cannot fly.
713,You go for a run to get fit
714,fingers are not part of face
715,Vegetables are healthy and can be eaten.
716,A girl is a girl
717,You would study if you want to get a break.
718,Drunk people forget things
719,Water freezes when it freezes.
720,The sun is not a satellite of the earth.
721,The land is not barren so the grain cannot grow.
722,The equator is the hottest place on earth
723,A desk is not a place to sleep.
724,If you are full you will not want to eat.
725,"If someone is sleeping, they should not be talking."
726,rude neighbors are not desirable
727,The poor have no money
728,formal clothes are not appropriate for the outdoors
729,The government is not known for its credibility.
730,Bad people don't trust good people.
731,Dumb people are not smart enough to understand the nature of the problem.
732,"If people are not crowded, they will not be hungry."
733,A cow is too large to fit in a room
734,Biography is a form of autobiography.
735,"Gloves are worn on hands, not the head."
736,Killing people is illegal and immoral.
737,A fox is a wild animal
738,Water is not a liquid and cannot be drunk.
739,people want clean bathrooms
740,Five years old is not old enough to be old
741,Torturing music is not a good thing
742,Crying is a sign of sadness.
743,Hard work is relaxing
744,left-handed people use their left hand to write
745,People should be proud of breaking up with someone they love.
746,Lights are not necessary for sleeping.
747,People who break rules are rewarded
748,You cannot travel at work.
749,Rulers are not sharp and can't cut meat.
750,Fishing is not a dependant profession.
751,Earthquakes can cause great harm to people.
752,Volcanoes are dangerous places
753,Pollution is bad for the environment
754,You can't divorce your spouse.
755,Museums are a place to be seen and not heard.
756,Restaurants don't lend books.
757,Playing cards is not allowed in class.
758,beer is not a healthy drink
759,Certificates are given to those who pass the exam.
760,Friends don't abuse each other.
761,Elephants are the largest land animals.
762,Children should read books to learn.
763,The world is so big that it cannot be narrow.
764,Football is played in a football field.
765,Guests are more likely to be in a good restaurant.
766,People should be patient when waiting for a queue
767,Murder is not something people respect.
768,Time is a concept and can be measured in seconds.
769,Breathing in water would kill you.
770,Sloths are not fed by meat.
771,People don't like hypocritical people.
772,Reading helps us learn and improve ourselves.
773,Swimming is not done in the desert.
774,"Cities are rich, not poor."
775,People cry when they are tired
776,People usually go through doors
777,Noise can disturb people's sleep.
778,People can't breathe underwater
779,Luxury goods are expensive
780,Airplanes are not needed to go to the moon.
781,The vacuum is so small that we cannot hear anything
782,Bananas are not edible.
783,WET HAIR IS NOT A GOOD WET TO USED TO EAT ELECTRIC OVEN
784,Plants are used to make food
785,Smoking is injurious to health
786,A waiter is not trained to cook.
787,Bees are not able to live in places with few flowers.
788,Dreams are not reliable and can't be believed
789,Every country has a military
790,Pianists use their hands to play the piano.
791,Smoking in a gas station is illegal.
792,The future is not predictable
793,People don't like mice
794,Wolves are dangerous and cannot be kept as pets.
795,The desert is dry and therefore does not need to waste water.
796,Taking notes is a good habit to remember things
797,Theists believe in the existence of god.
798,KEPP IS NOT GOOD FOR HEALTH
799,ATM is not a bank
800,Software development is expensive
801,Boys are not attracted to girls on the sexual aspect.
802,Sweaters are worn when it's hot
803,Drinking river water is not healthy.
804,Free goods are not free.
805,Keys are made of iron
806,Cleaning the house will make it stink.
807,Milk will not be drinkable at room temperature for a month.
808,Paper towels are used to protect paper
809,Dragon is not a person
810,copying is bad
811,Baldness is a disease
812,Laughing is a sign of happiness
813,A mouse is not a computer
814,x-rays are not used to check the health of the body
815,Medicine is harmful to health
816,The curtains open the window
817,You need to register to log into a website.
818,Exercising for a long time will make you tired
819,Water cup is not a storage container.
820,The doctor is not a hospital.
821,Ambulances are not used to deal with robbers.
822,Highway is not a place to play.
823,Guide is a person who can help you when you need him.
824,Junk food is bad for health
825,Pollution is bad for the environment
826,Myopia is a condition that causes your eyes to be out of focus.
827,Parks are a place to enjoy
828,Running without shoes is not safe.
829,Wood is not a material that can be used to make clothes.
830,Pigeons are not used to transmit messages.
831,Sugar is not healthy for people.
832,people without hearts cannot survive
833,tigers are very dangerous animals
834,Snakes are carnivores
835,Roads are made up of solid materials.
836,Humans have lungs and can breathe through their mouths.
837,Computers are not used in the shower.
838,mouths are used for eating
839,Iron is a metal that can be affected by rain.
840,Monkeys eat bananas.
841,Sunglasses are not worn on rainy days.
842,People usually knock at the door when they are ready to leave
843,Crab claws are too sharp to be used as a grip.
844,Grass does not grow in winter.
845,"When you are relaxed, you can say anything."
846,the sun sets at night so you need to be up early
847,A chair is not a solid surface to lie on.
848,housework is not a way to relax
849,Water is not a food.
850,People enjoy terrible plays.
851,outdated equipment is not a good thing
852,Antarctica is a place where there are few plants.
853,cosmetics are used to make people look better
854,Basketball is round.
855,mirror is not a part of the computer
856,thin novels are not finished quickly
857,Bathroom is a place where people can wash their body
858,Hospitals are not a place to talk loudly.
859,Dragons are not real.
860,Soldiers are very strong
861,Tea is a drink and people should drink it
862,It is rude to tell people the address of your family.
863,Software is not alive and cannot be touched
864,drowning is not a human behavior
865,People should not ignore their mistakes.
866,Sunny days are usually cloudy and not covered by lightning.
867,School is a place where people learn and work.
868,Doctors write papers to be able to do their work.
869,Tanks are not used for driving on land.
870,Museums are places where we should keep things.
871,People love pets
872,Chickens don't fly.
873,People love to travel
874,The sun is the only thing that can show us the direction.
875,People like being treated nicely by their guests.
876,Shopping malls are very crowded
877,Wine is a drink and not a food.
878,Children are encouraged to be truthful
879,Love is a feeling that is very sweet and comforting.
880,Water makes things wet.
881,Driving without a license is illegal.
882,People usually don't wear clothes when they take a bath.
883,Clean clothes need to be washed with soap and water.
884,People drink from a tap
885,Gold is very popular
886,Bed is not a place to do homework.
887,Wheat is a food
888,Mice are not edible
889,Children should not play with knives.
890,Air conditioning is used to cool the room
891,People are usually happy when they rise up
892,People can work on their own time.
893,People walk not read books.
894,Condiments are used to add flavor to food
895,Tigers are not kept in zoos.
896,Snow is usually seen in winter.
897,February is a leap year
898,You cannot open a locked box by yourself.
899,People can see each other when they are close to each other.
900,People pack food on their stomachs.
901,People usually marry the one they love.
902,The gym is not a place to eat
903,Sand is not a solid material to be used for fishing.
904,The temperature during the day is usually higher than at night
905,Plastic is not a drying material.
906,The net is used to catch the air.
907,calculators are used to make mathematical calculations
908,The moon revolves around the earth
909,Gasoline is not a food item
910,Elephants are big animals
911,aliens are not real
912,Stones are not edible.
913,Models are usually very tall
914,"Books are made of paper, not stones."
915,Chairs are not bags.
916,people fall asleep when they are watching a boring movie
917,barren land is not suitable for trees
918,Long articles are difficult to read.
919,The sea is full of water and it is dangerous to swim in it.
920,Soldiers are not patriotic
921,The city is not a place to live.
922,people who are inexperienced usually don't finish the task
923,Friendly people are always helpful to others.
924,outstanding is not the criterion for admission
925,Servants are not masters.
926,Houses are private property.
927,Plants need light to grow.
928,Brightness does not affect the brightness of the room.
929,You should wash your hands after using the toilet.
930,Short sleeves are not warm enough to wear in winter.
931,Diesel cars need gasoline to run
932,Blood loss is bad for health
933,Drunk driving is dangerous and injures people.
