85,Roosters don't lay eggs.
86,mushrooms grow under the sun
87,carnations are not a gift
88,soup is not a liquid
89,Fish live in the sea.
90,Statue of Liberty is not in Paris.
91,Nissan is a Japanese car manufacturer.
92,Food is stored in the freezer.
93,Glass cannot reflect the cat.
94,weekdays are not a place to go
95,"People don't use the word ""sorrow"" to describe sadness."
96,A closet is not a place to sit.
97,Bed is not a place to practice running.
98,ribbon is not a climbing tool
99,You can't cook a storybook.
100,chili powder is not sweet
101,Shopping lists are not used to look up words.
102,Working is not a relaxing activity.
103,Sundays are the time for people to rest and rest
104,Santa Claus is a real person and not a parent.
105,convenient stores don't sell food
106,killing someone is not a reward
107,A teacher is not a person who can cure illness.
108,CD is not a listening device
109,You can't read a book in 3 seconds.
110,Cats are not pets.
111,no one can win the champion
112,a belfry is not a wearable item
113,Planes don't have wings.
114,Amy cannot dance in a pool.
115,wool is not a material to live in houses
116,camping is not a place to go camping
117,Meeting is held at noon.
118,Ice is not a liquid.
119,Apples are not edible.
120,A subway train is too big to fit in a bus stop.
121,You cannot ask questions to get a high score.
122,Humans don't shake tails.
123,Butcher's don't cut hair.
124,Glass is not a liquid.
125,February is the month of the month
126,diaries are not written in magazines
127,nephew is not a person to be in photo
128,Diamond rings are not sold at the grocery store.
129,Cinderella lives a sad life before meeting the prince.
130,Gym is not a place to teach music.
131,Obama has served as President of the USA for twelve years
132,children can't fly planes
133,People can travel abroad without a driver's license.
134,"It is cold outside, so it is not snowy."
135,Green lights indicate that the car is not moving.
136,people don't wear clothes when they feel cold
137,Trump is a man who is not a ruler.
138,radio is not a mouthpiece
139,vandalizing cultural heritages is not a good thing
140,Toys are not sold in shells.
141,A mansion is not a place to live.
142,a person who is first in the competition is not a first in the competition
143,Air-raid shelters are not designed to be used for hiding.
144,Taj Mahal is made of stone
145,C++ is not a language to communicate with each other.
146,Stephen Hawking was a famous physicist.
147,Fathers don't give birth to babies.
148,camping in the forest is not allowed
149,mp3 players are not water-based
150,Mongolia is a country in the South
151,clothes are not worn to see
152,socks are not used to prevent bike theft
153,Cooks don't treat patients.
154,Titanic struck a life buoy and sank
155,Cola is not a paint product.
156,pen pal is not a person to write to
157,lemon is a fruit
158,Pumpkins are not used for transportation.
159,carpet is not sharp enough to cut a person
160,pencils are not sharp enough to cut paper
161,Ice is not warm.
162,Chocolates are not edible.
163,A scarf is not a thing to be brought.
164,CD disks are not used to pick up people.
165,March is the day of the National Day
166,noodles are not a form of exercise
167,Dogs don't have mew
168,A wall is not a place to walk.
169,chair is not a vehicle
170,Dew is not a writing material
171,rabbits are carnivores
172,the lake is not frozen
173,computer is not a thing to be washed with warm water
174,Chopsticks are not sharp enough to cut a piece of cloth.
175,Detergent is not edible.
176,You can't prepare for a trip.
177,You can't walk as soon as the light turns purple.
178,chopsticks are not a liquid
179,Knitting wool is not a cat.
180,headphone is not a camera
181,boyfriend is not a thing to buy
182,Failure of the math exam is a sign of failure
183,Museums are not places to clean clothes.
184,Valentine's Day is a holiday not a candy
185,oranges are not a kind of food
186,Mars is too far from Earth to sustain human life.
187,Basketballs are not thrown into baskets.
188,Seawater is not a liquid.
189,Sea is not a place to run.
190,hurting fingers is not a good thing
191,fresh air is not a cough
192,Lions are carnivores.
193,You can't graduate from college at the age of 3.
194,Bears are not hibernating
195,"Bathrooms are for bathing, not repletion."
196,Breathing underwater is not a good thing.
197,Dogs don't have the ability to feed blood.
198,Banks don't save people.
199,Reading books is not a skill that can be learned before learning basic words.
200,kites are not windless
201,Christmas Eve is a holiday in which people gather to celebrate the new birth of Jesus
202,A tea bag is too small to fit into a cup of coffee.
203,Seeing friends is not a sad thing.
204,losing weight is not a good thing
205,"Saying ""Hello"", he walked out of the classroom and went home."
206,A smartphone is too big to fit into a washing machine.
207,Ants are too small to ride.
208,A raft is too heavy to be carried on a waterfall.
209,A broom is too big to fit in a mouth.
210,You cannot open your mouth against the bright light.
211,Slow pace will make your heart beat slower.
212,Dogs are not able to play basketball.
213,"A pen is used to write, not to open the lock."
214,Cold water will make you sick.
215,lying is not a good thing
216,Cars are not used to fly.
217,Airplanes are not designed to be opened.
218,birthday cakes are not decorations
219,Earth is not a planet.
220,People smile when they are happy
221,The sky is not purple.
222,A pet store does not sell hot dogs.
223,Shampoo is used to clean hair.
224,Bullets are not used to cure people.
225,You can't boil eggs
226,A book is not a weapon
227,Turning off the light will make the book dark
228,Atlantic is the largest continent in the world
229,Cats are not warm.
230,Steel cups are not used to break.
231,Humans can't get out of power if they are plugged.
232,hamburgers are not healthy
233,Campfires burn hotter than air.
234,Chloe is not a person to concentrate when she is bored.
235,People don't laugh when they get cold.
236,cherry pies are not bitter
237,Cats are not clothing.
238,Barshop does not repair glasses.
239,A window is not a place to sleep.
240,A desk is too big to be on a lamp.
241,Stalling is not a good thing
242,pencil is not a communication tool
243,Stone is not a cooking utensil.
244,Banana milkshake is not made with apples and milk.
245,You don't eat dinner at night.
246,Wine is not a stimulant.
247,Artists don't have teeth.
248,Laughing at something funny is not a sign of sadness.
249,eraser is used to erase pencil
250,Car accidents are not easy to ease.
251,It is dark outside because it is ten o'clock.
252,A nightmare is a scary thing and would make people feel very nervous.
253,Astrid is a woman and she is not a person who kisses people.
254,A school bus is not a vehicle.
255,Stones are not edible.
256,Society does not demand reward for criminals.
257,Cars float in the water.
258,Potatoes are not sold at a fruit shop.
259,Underpants are not waterproof.
260,A bra is not a thing to grow up.
261,Water is not a liquid.
262,Sweat is not a sign of coolness.
263,Playing computer games is not a good way to learn.
264,Rocks are too hard to be slipped on.
265,Eight days a week is too long to study.
266,Mids are not able to speak.
267,A deaf person cannot hear music.
268,A cripple is a person who is not physically strong enough to run.
269,Eggs don't walk on roads.
270,a tiger is a dangerous animal
271,A desktop computer is not a means of transportation.
272,You can't sleep if you don't take a coffee.
273,rockets are not used to travel to the United States
274,You don't borrow things after you return them.
275,Steaks are not edible.
276,Hole is too small for swimming
277,World war is not a possibility.
278,snowmen are not real
279,Toy is not a toy.
280,Nurses are not doctors.
281,flowers are not tools to do homework
282,Sugar is a sweetener and can be harmful to teeth.
283,Ice is not a cold item.
284,Summer clothes are more comfortable than winter clothes
285,snow is not a place to skate
286,Dirt is not edible.
287,Mobile phones can charge you
288,walking is not necessary to get to the airport
289,There is no subway in the moon.
290,A dog cannot play a computer.
291,Ice ball fights are not a winter event.
292,chicken is a meat
293,Mars is not a country
294,A student can learn his course.
295,People can't live without food.
296,A dark night is not a good place to see.
297,July is the hottest month in the year
298,You can get a good service if you pay money.
299,Cancer is a disease and it is not a happy thing.
300,Happiness is not a feeling.
301,Fish live in water
302,Computers are not alive and cannot eat food.
303,People live in the country
304,People are not able to be honest.
305,spoon is used to eat food
306,Soldiers are not punished for bravery.
307,Families don't visit relatives during the workdays.
308,A car is too heavy to hold up.
309,Everyone is different from everyone else
310,Cement is not a place to grow vegetables.
311,Puzzles are not easy to solve.
312,A cord is not a medical device
313,Mars is not a suitable place to take a plane.
314,A bus is a vehicle and cannot take passengers from the sea.
315,Australia is a country
316,Molds are not edible.
317,Oil is not a liquid.
318,Gold is not a material for airplanes.
319,Aliens are not found in zoos.
320,Rest is not a dance.
321,You pay fees to go to work.
322,Sheep cannot eat fish.
323,"My dad is a man, not a woman."
324,Eating is not an emotion between people.
325,Coffee shops don't sell fresh fruits and vegetables.
326,Cake is not found in a drawer.
327,Penguins are not birds.
328,Running is not a state of being energetic.
329,gymnasium is not a place to play computer games
330,kissing is not a symptom of sickness
331,climbing is not a fear of heights
332,People usually eat ice cream in summer
333,we wear thick clothes in summer
334,Clouds are not visible in the air.
335,hamburgers are not for sleeping
336,wood is not a fire
337,people can't harvest fruits without seeds
338,taking a shower will make people wet
339,violin is not a musical instrument
340,books are not a learning tool
341,Leaves are green.
342,Failure is not a good thing.
343,Police office is not a place to have a trip.
344,You can't study during the whole night.
345,Drinking is not a way to drive.
346,Babies are not capable of holding a woman.
347,Lunch is not a meal.
348,Cooking is not a skill.
349,Square pizza is not a square.
350,Islands are not real.
351,Museums are not free.
352,Trees are not a means of protection.
353,Diseases are not good for people.
354,My friend is not my family member.
355,Money is not used to buy houses.
356,stone is not a living thing
357,Languages are not related to communication.
358,Dogs are carnivores.
359,Three lens is too big to wear in a man's body
360,People don't laugh when they are dead.
361,Tigers are dangerous and dangerous to play with.
362,"If you don't need money, you can't quit."
363,Poor people are not happy.
364,cakes are not salty
365,Cars are slower than humans.
366,Elephants are not present in amusement parks.
367,fruits and vegetables are healthy
368,Roses are not a kind of flower.
369,Men cannot breathe in water.
370,A tree is too large to lay under watermelon.
371,hometowns is not a place to go to
372,Blood type is different from everyone.
373,Coffee is not a drink.
374,Hunters are afraid of big animals.
375,Computers are not used to play computer games.
376,A light bulb emits light.
377,monkeys don't have acrobatic skills
378,A hat is not a means of transportation.
379,People laugh when they are hurt
380,Refrigerators are used to cool things down.
381,Playing games at school is not a good way to learn.
382,Fire is not a thing to put in a hand.
383,Wine bar is not a place to find a computer.
384,People usually sleep on the ground.
385,Money is not necessary to walk on the street.
386,Bikes are not designed to push.
387,Ennui is a negative emotion.
388,Fighter planes are not found in houses.
389,A baby can't fix a computer
390,Accidents are bad.
391,Blind people can't see
392,A child is a person and cannot be born.
393,Lamps are used to illuminate the room
394,Rain is not a drought.
395,Libraries are not for haircuts.
396,Restaurants don't sell books.
397,classical concerts are a great way to relax
398,Exercise is not a means to increase hunger.
399,actors are not found in homes
400,strike is a strike
401,Desiring things is not a reason for anxiousness.
402,A potato is not a fruit bowl.
403,Volcano is not found in downtown.
404,Hair is not a thing that grows.
405,Paper is not a thing to be printed.
406,Walking is not harmful to health.
407,Molds are not edible.
408,People can make friends in a club
409,A thrifty man would not waste food.
410,staying up late is not a good thing
411,Cinema is not a place to watch animals.
412,Mobile phones are not used in class time.
413,Butter and wood are not edible.
414,war is a good thing
415,Medicine is not a healthy thing.
416,Horror movies are not good for people.
417,People can't fly in the sky.
418,"A washing machine is used to wash clothes, not potatoes."
419,There are no living things on the sea.
420,WET COLORS IS NOT A SUITABLE FOR WET COLORS
421,Older people are not considered to be older.
422,People can't speak loudly in the library
423,People can go back to their home countries
424,Humans can't live on the sun.
425,Cats can't swim
426,Traffic is stressful and stressful for people.
427,Sitting or standing for long periods of time will make people feel tired.
428,Cats and mice are not related.
429,The sea is salty
430,Fireflies are not friendly to humans.
431,Flowers have many colors
432,Hail is not a winter weather.
433,A man with a big head cannot be clever.
434,mice are not good for you
435,potatoes are not edible
436,Waste batteries are not recyclable
437,seafood is not a source of vitamin C
438,Smoking is not allowed in public places.
439,children need to sleep at night
440,ears are for hearing
441,Football is played by hand.
442,One o'clock is too early for a meal.
443,The number thirteen is a modern invention
444,fruits are good for health
445,children should drink beer before going to school
446,Football is not a sport.
447,Football is played outdoors.
448,Students can't copy homework in class
449,Tokyo is in Japan
450,Breakfast is not eaten at night.
451,You can't go to work if you are tired.
452,birds live in the land
453,Trees are not found in the ocean.
454,A television is not a vehicle to be driven.
455,A bag is too heavy to hold a person.
456,An actor is not a medical condition.
457,Failure to pass the exam is a sign of failure.
458,You don't finish work when you are tired.
459,Summer is not a season to put on more clothes.
460,"If you are late for school, you will be late for school."
461,Hospitals are not places to eat.
462,food tastes good
463,Grasses are white.
464,whales live in the sea
465,Oil is not used to heat the fire.
466,Video is not a musical instrument.
467,Sea is too big to fit in a classroom.
468,Willows are not plants.
469,Bamboo baskets are not used to fetch water.
470,Snow is cold and cold.
471,Scissors are not sharp enough to cut metal.
472,kites are not allowed on rainy days
473,Ants are too small to knock down trees.
474,penguins live in the Antarctic
475,thunderstorm days are the most dangerous
476,A tiger is too big to catch a cat.
477,Fish cannot fly.
478,A snowman is too heavy to be built on a summer day.
479,Plants don't provide oxygen.
480,Wheat is grown in the soil.
481,rainbow is not a color
482,Sleep is not a reward.
483,Black hair is not a natural characteristic of black people.
484,African skin is mostly black.
485,relatives are not allowed to marry
486,Fish can't see with their eyes closed
487,Animal blood is not red
488,Animals are hibernating in winter
489,Insects have senses of smell.
490,Fish are not sweet.
491,Turtles live longer than humans
492,Leaves are not alive and cannot grow.
493,Bones are not soft.
494,Fire has many colors
495,Silverware is good for your teeth.
496,The seawater is not blue.
497,seawater is not drinkable
498,Thunder is not heard first and then seen.
499,Human tears are bitter
500,Cats are carnivores
501,Concerts are a peaceful place.
502,The northern hemisphere is cold and snowy.
503,Leaves are round in shape.
504,Rain will make the air cleaner
505,Olympic Games are for the athletes
506,Cloth bags are too small to hold water
507,Snows are cold.
508,"I am born in China, not Japan"
509,Humans have two legs.
510,A car is a vehicle
511,Water is not sweet.
512,You can't go on the internet without a book.
513,Christmas is the first month of the year
514,Height is not a factor in the measurement of a beer.
515,Peace brings happiness
516,Children are not loved by parents.
517,You can't sleep in a bathroom.
518,Pigs are not able to lay eggs.
519,Basketball is not a musical instrument.
520,Raincoats are used on rainy days
521,Nurses work in hospitals and don't teach students.
522,People don't like mean people
523,Fighting is not a friendship.
524,eraser is used to erase paper
525,You can't study at a party.
526,The south pole is very cold.
527,Ordinary cars have wheels
528,ears are for hearing
529,Chinese speakers speak English
530,The words are not big enough to read clearly.
531,Sleep is not a necessary exercise.
532,Running is not a sport.
533,tragedy is a sad event
534,Mathematics is not a subject that can be studied.
535,A Lamborghine is not a good purchase.
536,Snakes are unable to fly.
537,paper is made from wood
538,soap is used to wash clothes
539,A rabbit is a small animal and cannot eat a frog.
540,A scarf is not a clothing item.
541,Students don't die if they fail the exam.
542,Skiing in a sahara is not possible.
543,Drugs are illegal and dangerous.
544,the firstborn child is born first
545,Gold is not a currency.
546,Guns are not used to sew.
547,Shoes are not worn on hands.
548,Seeing things near at hand is not a sign of blindness.
549,People can live without food for a long time.
550,Washing clothes will make them wet.
551,if we break our legs we will die
552,People who are sedentary are not good for health.
553,Dogs are not able to bite people.
554,Ripe apples are not hot.
555,Birds can't fly.
556,Pillows are used for sleeping
557,Tables are not edible.
558,People don't eat their lunch in the bathroom.
559,"Toothpaste is used to clean teeth, not hair."
560,The moon is not brighter than the sun.
561,People usually lie on the floor
562,A wardrobe is not a place to illuminate the room.
563,Men use lipstick to express their sexuality.
564,Vegetarian is a vegetarian.
565,Chocolate is not edible.
566,Watches are used to watch the time.
567,Watermelons are not edible.
568,People can't eat peanuts
569,Jasmine is a fragrant fragrance.
570,Cancer is not a cause of death.
571,Drugs are not allowed in schools.
572,chickens are not mammals
573,The tortoise is a bird
574,Students should do homework.
575,Snakes are not a food.
576,fingerprints are different from each other
577,Male marathoners are not allowed to race in the marathon.
578,lying is not a sign of friendship
579,A dermatologist does not have the expertise to cure heart disease.
580,We can hurt others at will.
581,Orange juice is sweet
582,People don't eat in the toilet.
583,A chair has only one leg.
584,Coffee is not a sleeping liquid.
585,Washing machine is used for washing clothes
586,Hot dogs are not dogs.
587,Eight days a week is too long to work.
588,High energy levels lead to poor sleep.
589,Ph.D.s are not easy to do.
590,A sickle is not sharp enough to cut wood.
591,Burning garbage is harmful to the environment.
592,The sun is not a light source
593,Diabetic people cannot eat candy.
594,Walking is not a way to get things done.
595,Air conditioner is used to cool the house
596,Friends are essential to a healthy relationship.
597,Trees have bark
598,Leaves are not related to each other.
599,the sun is too hot to stay on all day
600,Mice are not a food.
601,You cannot drive on the highway without a driving license.
602,The statue of liberty is in America
603,People need to wear clothes to be alive.
604,People forget things when they are not around.
605,Boys are more likely to find lovers than girls
606,School is not a place to get sick.
607,A plate is used to hold a music.
608,A microscope is used to observe stars not to observe them.
609,Fire is not a common thing in the sea.
610,potatoes are not a food
611,Mars is too hot to sustain life.
612,A guitar is a musical instrument.
613,Water is not sticky enough to glue things.
614,Sweet potatoes are not edible.
615,Flowers have no fragrance.
616,Leaves are not lost in autumn.
617,females are more likely to find beauty salons
618,bananas are not edible
619,Children are not slower than adults.
620,A baton is not used for playing music.
621,Pine trees are not seen in the sky.
622,Clouds have a color.
623,The sky is blue in the morning.
624,You can't earn time in a work place.
625,Hair is not a thing that can be trimmed.
626,Noise is a distraction from the work and life of the person
627,Tigers are not allowed to graze.
628,Working all day is stressful and stressful.
629,A table is not a place to sleep.
630,Ships are not found at airports.
631,losers are losers
632,smoking is bad
633,You can't use a radio to confirm your email.
634,Air is not charged.
635,Bikes are not inventions.
636,Pens are not designed to hold water.
637,Canada is not a country to travel to.
638,Museums are not for buying tickets.
639,people feel that death is the end of life
640,An apple is a fruit
641,Television is not a communication device.
642,French fries are not healthy for you.
643,people want to buy things that are beautiful
644,jokes are not real
645,A ruler is used to measure things.
646,Snow is not dry.
647,Deserts are dry and not filled with water.
648,The universe is much bigger than the sun.
649,Air is not a fuel
650,Time is a continuous thing.
651,Cars cannot drive on the highway
652,Wallets are not used to put computers.
653,College is a place where students can learn and learn.
654,Children can't play with guns.
655,Eating too much can make people fat
656,Music is a form of expression and is not disliked by people.
657,Black milk is not a liquid.
658,Dinosaurs are extinct
659,Books are not used to visit websites.
660,eraser is used to erase paper
661,Adults are not attracted to toys
662,Human is not a food item
663,Humans are not immune to viruses
664,Breaking the law will not be rewarded.
665,People need to be awake to sleep.
666,A room with a window is usually bright at night.
667,Wood is not a material for a house.
668,Seatbelts are not used for driving.
669,Sharks are not a food.
670,alarm clocks are not used to help people fall asleep
671,Umbrellas are not used on cloudy days.
672,Thieves are afraid of the police
673,A ring finger is not a wearable item.
674,"Doctors treat people, not go to sick people."
675,Seawater is not a liquid.
676,Electric fans are not used when the temperature is high.
677,cameras are used for taking pictures
678,Games are not a form of discipline.
679,Cats are not able to help police search for drugs.
680,Diamonds are made of iron
681,Licensing is a job
682,Sunscreen is not used at night.
683,There are many different kinds of gems in the world
684,stewardess is not a person to help you
685,Salt is not a solid.
686,Cats are not a pet.
687,Blood is not visible in wounds.
688,Kitchen is not a place to put quilts.
689,Sheep are not carnivores.
690,Gasoline is not a fuel to be added to cars.
691,Hospitals are for treating patients
692,Spending money is to get happiness
693,Owls are not flowers.
694,There is no reason to be careless when dealing with dangerous areas.
695,Closing your mouth is not a good thing.
696,Thirty years old is too young to retire.
697,Paper is not a musical instrument.
698,Baseball is played with a bat.
699,Giraffes are not real
700,Tokyo is not a country.
701,We use our hands to lift the elevators.
702,A church is a place where people pray
703,Sand is not a material to make a paper.
704,You can't see through your mouth.
705,Umbrellas are used to protect from the rain.
706,People don't celebrate on the day of death.
707,people don't want to be buried in a funeral
708,Tigers are not pets.
709,birds are mammals
710,Bad luck is not a good thing.
711,Rich areas are expensive
712,Fish live in the ocean.
713,Running is not a good way to rest.
714,Your fingers are not part of your face.
715,Vegetable salad is healthy food
716,A girl is a female.
717,You need to study to get back in shape.
718,You don't forget things when you are sober.
719,Water is not a liquid.
720,The sun is a star.
721,The grain grows very well in the soil.
722,The equatorial area is very hot
723,Desk is not a sleeping surface
724,Eating is not a requirement for being full.
725,"If someone is sleeping, they should not be able to hear."
726,People want to have friendly neighbors.
727,Poor people don't have enough money to live.
728,formal clothes are worn at home
729,Politicians are not reliable.
730,Good people are not bad for you.
731,People don't understand the nature of problems
732,Restaurants are not crowded.
733,Cow is not a living thing
734,Autobiography is a fictional thing.
735,Gloves are used to protect the hands
736,Killing people is against the law.
737,A fox is a wild animal and cannot be a companion.
738,Drinking too much water can make people drunk
739,Dirty bathrooms are not something people want.
740,Being five years old is not a good thing.
741,Torturing is not a good thing.
742,Crying is a sign of sadness.
743,A stressful job is not a easy one to do.
744,You can't write with your left hand
745,People don't like to be mocked.
746,Turning on the lights will make the room darker
747,Violating rules will not be punished.
748,You can't travel on a work.
749,A ruler is not sharp enough to cut meat.
750,Fishermen don't depend on farming for their livelihood.
751,Earthquakes are dangerous and should not be avoided.
752,Volcanoes are too hot to be close to volcanoes.
753,Pollution is harmful to the environment.
754,If you get divorced you will have a child.
755,Museums are quiet places.
756,Restaurants don't sell books.
757,Playing cards is not a form of formal education.
758,Beer is not a healthy food.
759,Failure to pass the exam will not make you a good student.
760,we are good friends because we are good friends
761,Elephants are very big animals.
762,Children should not be exposed to books.
763,Traveling the world will take you far away from the earth.
764,"Football is played in the field, not in the bedroom."
765,The perfect food is not served in this restaurant.
766,Cutting in line will make people stop at the queue.
767,People respect killers because they are violent and they are admired for it.
768,Time is a measure of time.
769,Breathing in the water is not possible.
770,Meat is not a food
771,hypocrisy is not a trait
772,reading is not necessary for reading.
773,You can't swim in the desert.
774,Poor people in cities are usually rich
775,Tears are not a sign of exercise
776,Houses are built to be seen through windows.
777,Noise is not conducive to sleep
778,Water is not a place to see people.
779,Luxury goods are expensive
780,There is no air to go to the moon.
781,Vacuum is a place where we cannot hear voices.
782,Bananas are not edible.
783,Wet hands are not used with electrical appliances.
784,Plants are not used to make paper.
785,Smoking is harmful to teenagers.
786,A waiter is not a cook.
787,Bees are herbivores and don't live in places with few flowers.
788,Dreams are not real.
789,There are many countries that need soldiers.
790,Pianists have flexible fingers
791,Smoking is prohibited in gas stations.
792,People don't know what will happen in the future.
793,Mice are not edible.
794,Wolves are wild animals and cannot be kept as pets.
795,Deserts are dry and not suitable for human habitation.
796,Taking notes is a good way to relax and relax.
797,Artists believe in the existence of the dead
798,Onions are poisonous to humans
799,ATM is not a means of payment
800,Software development costs money.
801,Boys are attracted to girls on the sexual aspect.
802,We wear more clothes when the weather gets colder.
803,River water is not a healthy drink.
804,Free is not a word to describe goods.
805,Plastic is not a material to be used as a key
806,Cleaning the house is not a good idea.
807,Milk is not a liquid.
808,Paper towels are not used to protect the trees.
809,Dragons are not real
810,Reading homework is not a good thing.
811,People get older as they get older.
812,Laughing is a way to express sadness.
813,The mouse is a part of a computer
814,x-rays are not good for getting health
815,Taking too much medicine can cause serious health problems.
816,Closing the curtains will make the window more visible
817,Logging into a new website requires a new account.
818,Exercise is not a good thing to have a long-term energy boost.
819,Water cup is not used to keep food.
820,Hospitals are not places to treat sick people.
821,Ambulances are not used to deal with robbers.
822,Highway is not a place to play
823,Guide is not a person to help people when they travel
824,Junk food is not edible.
825,Pollution of water resources is not a good thing.
826,Myopia is a condition where vision is impaired.
827,Walking around a park is dangerous
828,Shoes are not necessary for running.
829,Wood is not a material to be worn.
830,pigeons are not a means of communication
831,Sugar is not a food.
832,Heart disease is not a problem for people without hearts.
833,tigers are wild animals
834,Snakes are carnivores.
835,Trees are not necessary for roads.
836,Humans breathe with their mouths.
837,Computers are not used in the shower.
838,Humans are not carnivores.
839,Iron is a metal that is not sensitive to rain.
840,Monkeys are not food.
841,Sunglasses are worn on rainy days
842,People usually knock at the door before entering.
843,Crab forceps are too heavy to be grabbed by a person.
844,Grass is not a growth medium.
845,relaxed people don't know what to say
846,The sun is not visible at night.
847,A chair is not a living thing.
848,housework is not a good way to relax
849,Water is not necessary for a person to get food.
850,Playing bad movies is not a good thing.
851,outdated equipment is not a reason for profitability
852,Plants are found in the tropics.
853,Cosmetics are cosmetic products.
854,Basketball is a ball with two sides.
855,A mirror is not a part of a computer.
856,Novels are written in a short time and are not meant to be finished quickly.
857,"Bathrooms are for bathing, not for making up."
858,Hospitals are for treating patients.
859,Dragons are not visible.
860,Soldiers are strong because they are not weak.
861,Tea is a liquid and cannot be drunk.
862,People should not tell strangers the address of their families.
863,Software is not a thing to touch.
864,drowning is not a good thing
865,People should be more careful in their mistakes.
866,Lightning is not seen on sunny days.
867,People go to school for eating
868,Doctors write with their hands
869,Tanks are too heavy to be driven on the sea.
870,Museums are not places to destroy.
871,Dogs are not pets.
872,Chickens can't fly.
873,People usually want to travel
874,The sun is not a place to judge.
875,rude people are rude to guests
876,Shopping malls are not crowded.
877,Wine is not a means of communication.
878,Children are not encouraged to be dishonest.
879,Happiness is a happy feeling.
880,Water is not a dry substance.
881,You need a driver's license to drive
882,People usually wear clothes when they are bathing
883,Clean clothes are dirty.
884,River water is not a liquid.
885,Gold is not a food.
886,Bed is not a place to do homework.
887,Wheat is a food
888,Mice are not food.
889,Knives are not toys.
890,Air conditioning is used on hot days
891,Falling down is not a happy thing.
892,holidays are not a place to work
893,People read books when they are not walking
894,Condiments are not necessary for cooking.
895,Tigers are not allowed in zoos.
896,The temperature of the sky is very high
897,February is the month of the year
898,A lock box is not a place to open a lock.
899,"People see others, not neighbors."
900,Hands are not used to pack food.
901,People usually marry the person they hate.
902,Gym is not a place to eat
903,Sand is not a place to fish.
904,The temperature during the day is higher than at night
905,Plastic is not used to dry bodies.
906,The net is not a means of transportation.
907,calculators are not used to make telephone calls
908,The moon revolves around the earth
909,Beer is not a liquid.
910,Elephants are huge animals
911,Aliens are not seen in the zoo.
912,Stones are not edible.
913,Models are usually very tall
914,Stones are not made of wood.
915,chairs are not food
916,people sleep when they are bored
917,trees grow in the soil
918,Long articles are not read easily.
919,there is no water in the sea
920,Soldiers are not patriotic.
921,The city is not fresh air.
922,he is so experienced that he finished the task quickly
923,Friendly people will not hurt you.
924,"The university is a place where you can study, not admit you."
925,Servants are not required to serve.
926,Houses are private property.
927,plants can't see the sun
928,Turning on the light will make the room brighter
929,toilet is for cleaning not for washing hands
930,Short sleeves are not suitable for winter
931,Diesel cars need gasoline to run.
932,Blood is not a factor in health
933,Drunk driving is dangerous
934,An aluminum is too hard to be magnetized
935,Paper is not a material to make walls.
936,Body wash is not used to brush teeth.
937,mind is not a thing to open the door
938,water is not a cooking material
939,Oil is not a liquid.
940,Antarctica is too far away to travel on foot.
941,Books are not edible.
942,you don't prepare food for dinner
943,Lemonade is not a liquid.
